29.699999999999999	-172.80000000000001	7	1
30.699999999999999	-172.80000000000001	7	2
31.699999999999999	-172.80000000000001	7	3
32.700000000000003	-172.80000000000001	7	4
33.700000000000003	-172.80000000000001	7	5
34.700000000000003	-172.80000000000001	7	6
35.700000000000003	-172.80000000000001	7	7
36.700000000000003	-172.80000000000001	7	8
37.700000000000003	-172.80000000000001	7	9
38.700000000000003	-172.80000000000001	7	10
39.700000000000003	-172.80000000000001	7	11
40.700000000000003	-172.80000000000001	7	12
41.700000000000003	-172.80000000000001	7	13
42.700000000000003	-172.80000000000001	7	14
43.700000000000003	-172.80000000000001	7	15
44.700000000000003	-172.80000000000001	7	16
45.700000000000003	-172.80000000000001	7	17
46.700000000000003	-172.80000000000001	7	18
47.700000000000003	-172.80000000000001	7	19
48.700000000000003	-172.80000000000001	7	20
49.700000000000003	-172.80000000000001	7	21
29.699999999999999	-171.80000000000001	7	22
30.699999999999999	-171.80000000000001	7	23
31.699999999999999	-171.80000000000001	7	24
32.700000000000003	-171.80000000000001	7	25
33.700000000000003	-171.80000000000001	7	26
34.700000000000003	-171.80000000000001	7	27
35.700000000000003	-171.80000000000001	7	28
36.700000000000003	-171.80000000000001	7	29
37.700000000000003	-171.80000000000001	7	30
38.700000000000003	-171.80000000000001	7	31
39.700000000000003	-171.80000000000001	7	32
40.700000000000003	-171.80000000000001	7	33
41.700000000000003	-171.80000000000001	7	34
42.700000000000003	-171.80000000000001	7	35
43.700000000000003	-171.80000000000001	7	36
44.700000000000003	-171.80000000000001	7	37
45.700000000000003	-171.80000000000001	7	38
46.700000000000003	-171.80000000000001	7	39
47.700000000000003	-171.80000000000001	7	40
48.700000000000003	-171.80000000000001	7	41
49.700000000000003	-171.80000000000001	7	42
29.699999999999999	-170.80000000000001	7	43
30.699999999999999	-170.80000000000001	7	44
31.699999999999999	-170.80000000000001	7	45
32.700000000000003	-170.80000000000001	7	46
33.700000000000003	-170.80000000000001	7	47
34.700000000000003	-170.80000000000001	7	48
35.700000000000003	-170.80000000000001	7	49
36.700000000000003	-170.80000000000001	7	50
37.700000000000003	-170.80000000000001	7	51
38.700000000000003	-170.80000000000001	7	52
39.700000000000003	-170.80000000000001	7	53
40.700000000000003	-170.80000000000001	7	54
41.700000000000003	-170.80000000000001	7	55
42.700000000000003	-170.80000000000001	7	56
43.700000000000003	-170.80000000000001	7	57
44.700000000000003	-170.80000000000001	7	58
45.700000000000003	-170.80000000000001	7	59
46.700000000000003	-170.80000000000001	7	60
47.700000000000003	-170.80000000000001	7	61
48.700000000000003	-170.80000000000001	7	62
49.700000000000003	-170.80000000000001	7	63
29.699999999999999	-169.80000000000001	7	64
30.699999999999999	-169.80000000000001	7	65
31.699999999999999	-169.80000000000001	7	66
32.700000000000003	-169.80000000000001	7	67
33.700000000000003	-169.80000000000001	7	68
34.700000000000003	-169.80000000000001	7	69
35.700000000000003	-169.80000000000001	7	70
36.700000000000003	-169.80000000000001	7	71
37.700000000000003	-169.80000000000001	7	72
38.700000000000003	-169.80000000000001	7	73
39.700000000000003	-169.80000000000001	7	74
40.700000000000003	-169.80000000000001	7	75
41.700000000000003	-169.80000000000001	7	76
42.700000000000003	-169.80000000000001	7	77
43.700000000000003	-169.80000000000001	7	78
44.700000000000003	-169.80000000000001	7	79
45.700000000000003	-169.80000000000001	7	80
46.700000000000003	-169.80000000000001	7	81
47.700000000000003	-169.80000000000001	7	82
48.700000000000003	-169.80000000000001	7	83
49.700000000000003	-169.80000000000001	7	84
29.699999999999999	-168.80000000000001	7	85
30.699999999999999	-168.80000000000001	7	86
31.699999999999999	-168.80000000000001	7	87
32.700000000000003	-168.80000000000001	7	88
33.700000000000003	-168.80000000000001	7	89
34.700000000000003	-168.80000000000001	7	90
35.700000000000003	-168.80000000000001	7	91
36.700000000000003	-168.80000000000001	7	92
37.700000000000003	-168.80000000000001	7	93
38.700000000000003	-168.80000000000001	7	94
39.700000000000003	-168.80000000000001	7	95
40.700000000000003	-168.80000000000001	7	96
41.700000000000003	-168.80000000000001	7	97
42.700000000000003	-168.80000000000001	7	98
43.700000000000003	-168.80000000000001	7	99
44.700000000000003	-168.80000000000001	7	100
45.700000000000003	-168.80000000000001	7	101
46.700000000000003	-168.80000000000001	7	102
47.700000000000003	-168.80000000000001	7	103
48.700000000000003	-168.80000000000001	7	104
49.700000000000003	-168.80000000000001	7	105
29.699999999999999	-167.80000000000001	7	106
30.699999999999999	-167.80000000000001	7	107
31.699999999999999	-167.80000000000001	7	108
32.700000000000003	-167.80000000000001	7	109
33.700000000000003	-167.80000000000001	7	110
34.700000000000003	-167.80000000000001	7	111
35.700000000000003	-167.80000000000001	7	112
36.700000000000003	-167.80000000000001	7	113
37.700000000000003	-167.80000000000001	7	114
38.700000000000003	-167.80000000000001	7	115
39.700000000000003	-167.80000000000001	7	116
